client_id,canonical_name,recorded_name,bucket,expected_alert,expected_tier,name_noise,pan_present,reason,linked_watchlist_id
C2027,Vindhya Capital LLP,Vindhya Capital LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2392,Priya Deshmukh,Priya Deshmukh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2096,Divya Sengupta,Divya Sengupta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2122,Kunal Chatterjee,Kunal Chatterjee,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2226,Bhaskar Ventures India Pvt Ltd,Bhaskar Ventures India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1089,Rakesh Kumar Goel,Rakesh Kumar Goel,B_FP_PAN_MISMATCH,0,NONE,none,1,Name matches a debarred entity but PAN differs -> different person,in-nse-deb-f915a527147ede107b2139596082d092819618c3
C1828,Divya Bhattacharya,Divya Bhattacharya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2005,Ananya Ghosh,Ananya Ghosh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1166,Rajpalsinh Mahendrasinh Jadav,Rajpalsinh Mahendrasinh Jadav,D_TRUE_PEP,1,EDD,none,1,"Sitting MP (Bharatiya Janata Party) -> PEP / enhanced due diligence, NOT an adverse-media hit",Q126370758
C2058,Satpura Infra Pvt Ltd,Satpura Infra Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2295,Satpura Infra Ltd,Satpura Infra Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2598,Kaveri Enterprises Pvt Ltd,Kaveri Enterprises Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2052,Sneha Chauhan,Sneha Chauhan,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1404,Sundara Exports Pvt Ltd,Sundara Exports Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1450,Satpura Holdings Pvt Ltd,Satpura Holdings Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1454,Aditya Bhatt,Aditya Bhatt,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2838,Chandra Ventures Pvt Ltd,Chandra Ventures Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2579,Sneha Bhatt,Sneha Bhatt,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1360,Neha Nair,Neha Nair,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2150,Divya Chauhan,Divya Chauhan,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2259,Kaveri Ventures LLP,Kaveri Ventures LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2336,Siddharth Saxena,Siddharth Saxena,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1032,JASMINDER KAUR,"KAUR, JASMINDER",A_TRUE_SANCTION,1,HIGH,reorder,1,PAN exact-matches an active NSE/SEBI debarment,in-nse-deb-e0dd18dc3802f459135f4edb0b8d6c27135bf4cf
C2124,Konark Industries Pvt Ltd,Konark Industries Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2841,Imran Menon,Imran Menon,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1985,Meridian Ventures India Pvt Ltd,Meridian Ventures India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2157,Karan Trivedi,Karan Trivedi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2783,Chandra Exports LLP,Chandra Exports LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1514,Meridian Capital Pvt Ltd,Meridian Capital Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2102,Sneha Chauhan,Sneha Chauhan,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2692,Chandra Holdings LLP,Chandra Holdings LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2044,Nilgiri Exports LLP,Nilgiri Exports LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2710,Shreya Rao,Shreya Rao,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2543,Meridian Holdings Pvt Ltd,Meridian Holdings Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2114,Harsh Chauhan,Harsh Chauhan,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1349,Sneha Bhattacharya,Sneha Bhattacharya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2293,Nisha Sethi,Nisha Sethi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1747,Meera Chatterjee,Meera Chatterjee,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1265,Bhaskar Capital Pvt Ltd,Bhaskar Capital Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2532,Siddharth Menon,Siddharth Menon,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1595,Arjun Iyer,Arjun Iyer,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1543,Ananya Vaidya,Ananya Vaidya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1664,Pooja Nair,Pooja Nair,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1161,Sunil Bose,shri sunil bose,D_TRUE_PEP,1,EDD,honorific+case,1,"Sitting MP (Indian National Congress) -> PEP / enhanced due diligence, NOT an adverse-media hit",Q127971164
C1683,Anantara Chemicals India Pvt Ltd,Anantara Chemicals India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2089,Ananya Sengupta,Ananya Sengupta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2421,Rahul Bose,Rahul Bose,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2453,Tanvi Saxena,Tanvi Saxena,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2720,Aravali Textiles India Pvt Ltd,Aravali Textiles India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1637,Gaurav Bhardwaj,Gaurav Bhardwaj,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2655,Arjun Chauhan,Arjun Chauhan,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1853,Aman Vaidya,Aman Vaidya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2762,Konark Holdings Ltd,Konark Holdings Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2296,Zenith Enterprises Pvt Ltd,Zenith Enterprises Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2637,Neha Trivedi,Neha Trivedi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1031,Mr. Mahindra Nath Chowdhury,Dr. Mr. Mahindra Nath Chowdhury,A_TRUE_SANCTION,1,HIGH,honorific,1,PAN exact-matches an active NSE/SEBI debarment,in-nse-deb-10da5f1bc65dfafa1e4095a2c175cbb3bb89767a
C1010,Shri Siddhartha Kayal,Shri Siddhartha Kayal,A_TRUE_SANCTION,1,HIGH,none,0,PAN exact-matches an active NSE/SEBI debarment,in-nse-deb-79e94e919a6c6cbaf3caf1cfc96465ad4e2443a8
C2373,Arjun Saxena,Arjun Saxena,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2277,Farah Dutta,Farah Dutta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1555,Chandra Capital Pvt Ltd,Chandra Capital Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2117,Aditya Deshmukh,Aditya Deshmukh,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1524,Kunal Malhotra,Kunal Malhotra,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1476,Ananya Bose,Ananya Bose,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2985,Swati Ghosh,Swati Ghosh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1743,Konark Chemicals Ltd,Konark Chemicals Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2078,Varun Mehta,Varun Mehta,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2867,Sundara Holdings India Pvt Ltd,Sundara Holdings India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1028,- Mr Hritik Saraf),- Mr Hritik Saraf),A_TRUE_SANCTION,1,HIGH,none,0,PAN exact-matches an active NSE/SEBI debarment,in-nse-deb-2e55fee1f81fb7d162b9e504766c0e0ea17a3ca9
C1492,Meridian Holdings Pvt Ltd,Meridian Holdings Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1427,Harsh Bose,Harsh Bose,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1076,Udit Todi,Udit Todi,B_FP_PAN_MISMATCH,0,NONE,none,1,Name matches a debarred entity but PAN differs -> different person,in-nse-deb-2a8ea81effdbebc4fe9fd5119e19b696a2026b96
C1302,Karan Dutta,Karan Dutta,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2819,Shreya Pillai,Shreya Pillai,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2085,Divya Iyer,Divya Iyer,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1564,Aditya Chauhan,Aditya Chauhan,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2919,Isha Vaidya,Isha Vaidya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1858,Kunal Rao,Kunal Rao,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1245,Hafiz Talha Saeed,Hafiz Talha Saeed,G_TRUE_UAPA,1,CRITICAL,none,1,Full-name match to a UAPA 4th-schedule designated individual (canonical: Hafiz Talha Saeed),NK-aCVjpuDMXxGXnaDHitaQPt
C2941,Manav Bhardwaj,Manav Bhardwaj,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2734,Kavya Bhatt,Kavya Bhatt,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1278,Ritu Kulkarni,Ritu Kulkarni,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1126,Mr. Pradeep Kumar Singh,Mr. Pradeep Kumar Singh,C_FP_PEP_COLLISION,0,NONE,none,1,Name on BOTH the PEP register and the debarred list; the two sources share no identifier -> must not auto-link,
C1860,Meera Kulkarni,Meera Kulkarni,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2843,Preeti Malhotra,Preeti Malhotra,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2398,Kaveri Enterprises India Pvt Ltd,Kaveri Enterprises India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2842,Anantara Exports India Pvt Ltd,Anantara Exports India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1422,Pooja Vaidya,Pooja Vaidya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1444,Sundara Capital Ltd,Sundara Capital Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1188,Shrimati V.Vanithamani,Shrimati V.Vanithamani,E_TRUE_RCA,1,EDD_LITE,none,1,Relative/close associate of a PEP (Sabha family graph),in-sansad-c08e8ba32e71e9fdc78b6528cb39735df3ab0c6e
C2801,Aravali Industries LLP,Aravali Industries LLP,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2070,Nisha Bhatt,Nisha Bhatt,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1260,Varun Bhattacharya,Varun Bhattacharya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2154,Siddharth Nair,Siddharth Nair,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2610,Vindhya Ventures Ltd,Vindhya Ventures Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2897,Vindhya Infra India Pvt Ltd,Vindhya Infra India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1013,Shri Amit Kumar Roy,SHRI AMIT KUMAR ROY,A_TRUE_SANCTION,1,HIGH,case,1,PAN exact-matches an active NSE/SEBI debarment,in-nse-deb-d4a93a345123ba9a38b0336146780455bcfcf754
C2921,Zenith Chemicals LLP,Zenith Chemicals LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1204,Shri Mahattam Rai,Shri Mahattam Rai,E_TRUE_RCA,1,EDD_LITE,none,0,Relative/close associate of a PEP (Sabha family graph),in-sansad-5d3ca6032e8d0cdfe6696aa21285f8cd1dd092f4
C1015,Shri Satish Kumar Singh,Shri Satish Kumar Singh,A_TRUE_SANCTION,1,HIGH,none,1,PAN exact-matches an active NSE/SEBI debarment,in-nse-deb-2705da1213415adeb9ac97b144f3520c2fb966f6
C1105,KAVIT BHARATKUMAR SANGHIJI,KAVIT BHARATKUMAR SANGHIJI,B_FP_PAN_MISMATCH,0,NONE,none,1,Name matches a debarred entity but PAN differs -> different person,in-nse-deb-b5374e00c2aba4e18335419a4bf28457896b93a2
C2646,Rohan Mehta,Rohan Mehta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1465,Ritu Rao,Ritu Rao,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2184,Arjun Bhattacharya,Arjun Bhattacharya,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2503,Nisha Reddy,Nisha Reddy,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2461,Harsh Rao,Harsh Rao,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1440,Chandra Chemicals Pvt Ltd,Chandra Chemicals Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1780,Aman Mehta,Aman Mehta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1588,Ananya Menon,Ananya Menon,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1958,Karan Bhardwaj,Karan Bhardwaj,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2108,Divya Vaidya,Divya Vaidya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2211,Kavya Bhattacharya,Kavya Bhattacharya,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1238,Mufti Asghar,Mufti Asghar,F_FP_UAPA_ALIAS,0,NONE,none,0,Matches the bare UAPA alias 'Mufti Asghar'. Single-token / common-name aliases must never trigger alone.,
C2617,Kunal Deshmukh,Kunal Deshmukh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2964,Sundara Ventures Ltd,Sundara Ventures Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2011,Anantara Exports Pvt Ltd,Anantara Exports Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2993,Sneha Chauhan,Sneha Chauhan,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2469,Siddharth Dutta,Siddharth Dutta,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2625,Satpura Logistics LLP,Satpura Logistics LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1337,Swati Kulkarni,Swati Kulkarni,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2592,Vindhya Industries Ltd,Vindhya Industries Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2163,Varun Bhattacharya,Varun Bhattacharya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1792,Farah Dutta,Farah Dutta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1180,Ranjit Dutta,R. Dutta,D_TRUE_PEP,1,EDD,initials,1,"Sitting MP (Bharatiya Janata Party) -> PEP / enhanced due diligence, NOT an adverse-media hit",Q27663766
C1894,Nilgiri Capital Pvt Ltd,Nilgiri Capital Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1191,Saraswati Tarai,"Tarai, Saraswati",E_TRUE_RCA,1,EDD_LITE,reorder,1,Relative/close associate of a PEP (Sabha family graph),in-sansad-124fce3c82165e34f64315be2e92305ca839e284
C2327,Imran Pillai,Imran Pillai,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1744,Isha Deshmukh,Isha Deshmukh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2978,Chandra Holdings India Pvt Ltd,Chandra Holdings India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1992,Imran Ghosh,Imran Ghosh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1199,Shrimati Dharmapuri Vijayalaxmi,Mr. Shri Shrimati Dharmapuri Vijayalaxmi,E_TRUE_RCA,1,EDD_LITE,honorific+honorific,1,Relative/close associate of a PEP (Sabha family graph),in-sansad-a58c83e18b6f4750cc68b4cd0dafa34a86ce0b95
C2231,Meridian Industries Pvt Ltd,Meridian Industries Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1900,Sundara Enterprises Pvt Ltd,Sundara Enterprises Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2197,Vindhya Holdings Pvt Ltd,Vindhya Holdings Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1052,Shri Sanjib Podder,Shri Sanjib Podder,B_FP_PAN_MISMATCH,0,NONE,none,1,Name matches a debarred entity but PAN differs -> different person,in-nse-deb-4f86a0f1e79568f5fd1974269c851a6254a17a2c
C1243,Shaikh Shakeel,Smt. Shaikh Shakeel,G_TRUE_UAPA,1,CRITICAL,honorific,1,Full-name match to a UAPA 4th-schedule designated individual (canonical: Shaikh Shakeel),Q6836678
C2334,Anantara Textiles Pvt Ltd,Anantara Textiles Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2597,Aravali Enterprises Pvt Ltd,Aravali Enterprises Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1152,Kartick Chandra Paul,Kartick Chandra Paul,D_TRUE_PEP,1,EDD,none,1,"Sitting MP (Bharatiya Janata Party) -> PEP / enhanced due diligence, NOT an adverse-media hit",Q126364937
C2854,Rohan Bhatt,Rohan Bhatt,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2519,Tanvi Dutta,Tanvi Dutta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1308,Kavya Chatterjee,Kavya Chatterjee,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1146,Manish Tewari,Manish Tewari,D_TRUE_PEP,1,EDD,none,1,"Sitting MP (Indian National Congress) -> PEP / enhanced due diligence, NOT an adverse-media hit",Q6749904
C2395,Nisha Dutta,Nisha Dutta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1786,Manav Pillai,Manav Pillai,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1552,Imran Kulkarni,Imran Kulkarni,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1114,MADHU GUPTA,"GUPTA, Dr. MADHU",C_FP_PEP_COLLISION,0,NONE,honorific+reorder,1,Name on BOTH the PEP register and the debarred list; the two sources share no identifier -> must not auto-link,
C1783,Sundara Industries LLP,Sundara Industries LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1952,Ananya Deshmukh,Ananya Deshmukh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2670,Anjali Reddy,Anjali Reddy,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1071,Viresh Joshi,Viresh Joshi,B_FP_PAN_MISMATCH,0,NONE,none,0,Name matches a debarred entity but PAN differs -> different person,in-nse-deb-9b5ba68b51fa9b3c33c9335629873eaed24095a1
C2476,Satpura Chemicals India Pvt Ltd,Satpura Chemicals India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1719,Aravali Textiles India Pvt Ltd,Aravali Textiles India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2147,Aman Saxena,Aman Saxena,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2175,Swati Sengupta,Swati Sengupta,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2003,Ananya Joshi,Ananya Joshi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1385,Nilgiri Capital Pvt Ltd,Nilgiri Capital Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2689,Anjali Menon,Anjali Menon,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2817,Neha Deshmukh,Neha Deshmukh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1338,Meridian Textiles Pvt Ltd,Meridian Textiles Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1128,ASHOK KUMAR YADAV,ASHOK KUMAR YADAV,C_FP_PEP_COLLISION,0,NONE,none,0,Name on BOTH the PEP register and the debarred list; the two sources share no identifier -> must not auto-link,
C1976,Ritu Bhattacharya,Ritu Bhattacharya,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2839,Satpura Textiles Pvt Ltd,Satpura Textiles Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1562,Karan Kulkarni,Karan Kulkarni,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2760,Vindhya Capital LLP,Vindhya Capital LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2631,Chandra Infra Ltd,Chandra Infra Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1993,Konark Chemicals Ltd,Konark Chemicals Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1004,Subir Kumar Paul,"Paul, Subir Kumar",A_TRUE_SANCTION,1,HIGH,reorder,0,PAN exact-matches an active NSE/SEBI debarment,in-nse-deb-4b1517b61e6fbc807905da0200b6b6809093ca96
C2779,Meridian Chemicals Pvt Ltd,Meridian Chemicals Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1800,Nilgiri Chemicals LLP,Nilgiri Chemicals LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1522,Deepak Reddy,Deepak Reddy,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2047,Tanvi Bhardwaj,Tanvi Bhardwaj,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2016,Meridian Capital Pvt Ltd,Meridian Capital Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1684,Harsh Trivedi,Harsh Trivedi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2702,Gaurav Menon,Gaurav Menon,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2316,Sneha Menon,Sneha Menon,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2063,Aditya Deshmukh,Aditya Deshmukh,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2882,Meridian Enterprises LLP,Meridian Enterprises LLP,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2679,Chandra Textiles Pvt Ltd,Chandra Textiles Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1959,Aravali Logistics LLP,Aravali Logistics LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2963,Arjun Sethi,Arjun Sethi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2237,Anjali Pillai,Anjali Pillai,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2381,Isha Saxena,Isha Saxena,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1990,Sanjay Bhattacharya,Sanjay Bhattacharya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2040,Konark Industries Pvt Ltd,Konark Industries Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1910,Bhaskar Holdings Ltd,Bhaskar Holdings Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1011,RAXABEN MADANBHAI PATEL,RAXABEN MADANBHAI PATEL,A_TRUE_SANCTION,1,HIGH,none,1,PAN exact-matches an active NSE/SEBI debarment,in-nse-deb-0db35621f5676db3d29eae62cc305b1c19c00862
C1891,Zenith Industries Ltd,Zenith Industries Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1908,Satpura Holdings India Pvt Ltd,Satpura Holdings India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2169,Harsh Saxena,Harsh Saxena,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2567,Swati Joshi,Swati Joshi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1822,Rahul Saxena,Rahul Saxena,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1942,Isha Mehta,Isha Mehta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1080,Mr Manjit Singh,Mr Manjit Singh,B_FP_PAN_MISMATCH,0,NONE,none,1,Name matches a debarred entity but PAN differs -> different person,in-nse-deb-52a136e4882917d7ffc420d609a6d9e4e505abcc
C1940,Tanvi Joshi,Tanvi Joshi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2694,Anjali Joshi,Anjali Joshi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1904,Kunal Saxena,Kunal Saxena,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2221,Karan Pillai,Karan Pillai,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2457,Chandra Ventures Pvt Ltd,Chandra Ventures Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1313,Tanvi Dutta,Tanvi Dutta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2719,Nilgiri Holdings Ltd,Nilgiri Holdings Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2434,Kaveri Industries LLP,Kaveri Industries LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1055,Yogendra J Prajapati,Y. J. Prajapati,B_FP_PAN_MISMATCH,0,NONE,initials,1,Name matches a debarred entity but PAN differs -> different person,in-nse-deb-b697d62bd5a02a049351a87ffa7411dc6c70c89a
C1848,Anantara Capital Ltd,Anantara Capital Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2436,Varun Joshi,Varun Joshi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1327,Zenith Enterprises India Pvt Ltd,Zenith Enterprises India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2623,Aman Chauhan,Aman Chauhan,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1698,Ananya Trivedi,Ananya Trivedi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1256,Chandra Logistics LLP,Chandra Logistics LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1007,Lt.Gen.(Retd.) A.S. Rao,Lt.Gen.(Retd.) A.S. Rao,A_TRUE_SANCTION,1,HIGH,none,1,PAN exact-matches an active NSE/SEBI debarment,in-nse-deb-e7f1e5a6dc60e1ebf9e0b03ba047e5e817b52931
C2769,Vindhya Textiles India Pvt Ltd,Vindhya Textiles India Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1596,Kavya Chauhan,Kavya Chauhan,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1773,Sanjay Bose,Sanjay Bose,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1085,SHYAM SUNDAR CHATTERJEE,S. CHATTERJEE,B_FP_PAN_MISMATCH,0,NONE,initials+drop_middle,1,Name matches a debarred entity but PAN differs -> different person,in-nse-deb-37433c5ef4f26f1233be324a5986ec98c1a3db4d
C2446,Rohan Kulkarni,Rohan Kulkarni,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1677,Bhaskar Logistics Pvt Ltd,Bhaskar Logistics Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2159,Ritu Rao,Ritu Rao,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2590,Aravali Logistics LLP,Aravali Logistics LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1371,Neha Chauhan,Neha Chauhan,H_CLEAN,0,NONE,none,1,Not on any watchlist,
