client_id,client_name,client_type,pan,country,sector,branch,onboarding_date,exposure_inr,last_kyc_refresh
C1747,Meera Chatterjee,Individual,JCIPC5382Y,IN,NBFC,Hyderabad,2020-02-12,9337196,2021-12-05
C1265,Bhaskar Capital Pvt Ltd,Corporate,,IN,Infrastructure,Bengaluru,2023-09-02,47409683,2024-10-23
C2532,Siddharth Menon,Individual,WNJPM0917D,IN,Commodities,Delhi,2020-07-18,884943,2022-04-01
C1595,Arjun Iyer,Individual,CHJPI7469N,IN,NBFC,Pune,2025-02-14,5129314,2027-11-15
C1543,Ananya Vaidya,Individual,NVYPV4300P,IN,Gems & Jewellery,Hyderabad,2019-11-13,5541224,2020-07-08
C1664,Pooja Nair,Individual,TWUPN1043H,IN,Agri,Bengaluru,2019-10-10,602909,2021-09-27
C1161,shri sunil bose,Individual,ENGPB4410X,IN,Import/Export,Mumbai,2020-09-20,3469721,2021-11-02
C1683,Anantara Chemicals India Pvt Ltd,Corporate,GYZCA0831O,IN,Import/Export,Mumbai,2020-09-18,467003,2023-05-09
C2089,Ananya Sengupta,Individual,MQYPS3638W,IN,Gems & Jewellery,Delhi,2024-01-16,752277,2025-12-22
C2421,Rahul Bose,Individual,,IN,Agri,Hyderabad,2022-05-04,3015469,2024-09-18
C2453,Tanvi Saxena,Individual,,IN,Financial Services,Mumbai,2022-03-12,960061,2023-05-25
C2720,Aravali Textiles India Pvt Ltd,Corporate,SEUCA7814M,IN,Financial Services,Chennai,2025-02-09,14001221,2027-05-26
C1637,Gaurav Bhardwaj,Individual,SMVPB0638E,IN,Pharma,Delhi,2025-06-23,149053,2027-11-11
C2655,Arjun Chauhan,Individual,EQSPC8014Y,IN,Financial Services,Bengaluru,2024-06-08,27326893,2025-05-12
C1853,Aman Vaidya,Individual,GAJPV6993U,IN,Import/Export,Mumbai,2020-03-28,214460687,2021-11-18
C2762,Konark Holdings Ltd,Corporate,ZPJCK0423W,IN,Real Estate,Hyderabad,2022-08-09,420936,2024-07-03
C2296,Zenith Enterprises Pvt Ltd,Corporate,CPXCZ0844O,IN,Infrastructure,Kolkata,2022-01-17,2569883,2025-01-12
C2637,Neha Trivedi,Individual,EEJPT6309T,IN,Real Estate,Pune,2025-01-16,352090,2027-04-22
C1031,Dr. Mr. Mahindra Nath Chowdhury,Individual,AIXPC9631Q,IN,Pharma,Chennai,2019-08-05,675873,2022-04-07
C1010,Shri Siddhartha Kayal,Individual,,IN,NBFC,Kolkata,2019-07-09,8274866,2022-06-07
C2373,Arjun Saxena,Individual,VJDPS4518Y,IN,Agri,Hyderabad,2019-04-04,2123847,2022-02-27
C2277,Farah Dutta,Individual,UYYPD7364B,IN,Pharma,Mumbai,2025-03-19,3849610,2027-07-18
C1555,Chandra Capital Pvt Ltd,Corporate,,IN,Commodities,Mumbai,2023-06-25,89267800,2024-08-03
C2117,Aditya Deshmukh,Individual,,IN,Financial Services,Pune,2019-07-16,4939791,2020-09-23
C1524,Kunal Malhotra,Individual,NMEPM9523E,IN,Infrastructure,Ahmedabad,2024-04-23,3123681,2026-07-28
C1476,Ananya Bose,Individual,JVEPB7567L,IN,Infrastructure,Mumbai,2019-11-30,7869870,2020-09-28
C2985,Swati Ghosh,Individual,FCNPG2250D,IN,Financial Services,Hyderabad,2021-05-11,1290822,2022-04-30
C1743,Konark Chemicals Ltd,Corporate,BCHCK1496T,IN,IT Services,Ahmedabad,2021-05-13,3519464,2022-03-29
C2078,Varun Mehta,Individual,,IN,Pharma,Mumbai,2021-08-24,1552459,2022-12-04
C2867,Sundara Holdings India Pvt Ltd,Corporate,RTSCS6968I,IN,IT Services,Ahmedabad,2021-02-19,1909894,2021-12-01
C1028,- Mr Hritik Saraf),Individual,,IN,Agri,Hyderabad,2020-05-02,373800,2021-07-26
C1492,Meridian Holdings Pvt Ltd,Corporate,IJHCM0663O,IN,Infrastructure,Hyderabad,2022-01-04,1580810,2023-10-02
C1427,Harsh Bose,Individual,ARRPB9818R,IN,Agri,Pune,2023-06-16,1801808,2026-01-23
C1076,Udit Todi,Individual,PTRPT4971Y,IN,NBFC,Kolkata,2020-06-15,1023401,2023-02-04
C1302,Karan Dutta,Individual,,IN,Commodities,Pune,2023-05-29,1130974,2024-07-21
C2819,Shreya Pillai,Individual,,IN,Gems & Jewellery,Hyderabad,2022-01-18,13931219,2024-06-24
C2085,Divya Iyer,Individual,XSNPI6408G,IN,Real Estate,Delhi,2024-04-01,1316277,2025-08-03
C1564,Aditya Chauhan,Individual,,IN,NBFC,Mumbai,2019-04-05,16717955,2020-04-23
C2919,Isha Vaidya,Individual,LDIPV6706F,IN,Import/Export,Pune,2019-05-31,7079657,2021-06-18
C1858,Kunal Rao,Individual,,IN,Infrastructure,Pune,2019-10-26,285171,2021-11-27
C1245,Hafiz Talha Saeed,Individual,EMVPS9370J,IN,Import/Export,Bengaluru,2021-12-16,1958119,2023-09-29
C2941,Manav Bhardwaj,Individual,ARUPB5715M,IN,Gems & Jewellery,Chennai,2025-03-29,3265593,2026-01-06
C2734,Kavya Bhatt,Individual,IQIPB7074B,IN,Real Estate,Delhi,2021-02-26,1398166,2023-05-19
C1278,Ritu Kulkarni,Individual,RQVPK5032J,IN,Import/Export,Hyderabad,2020-04-22,7132504,2022-12-22
C1126,Mr. Pradeep Kumar Singh,Individual,DFUPS5004T,IN,Real Estate,Hyderabad,2023-09-10,1600237,2025-10-30
C1860,Meera Kulkarni,Individual,EFVPK3874A,IN,Agri,Delhi,2023-01-07,315036,2025-02-10
C2843,Preeti Malhotra,Individual,TUAPM3908Q,IN,IT Services,Pune,2020-02-29,1240117,2022-04-21
C2398,Kaveri Enterprises India Pvt Ltd,Corporate,ODRCK8882B,IN,Infrastructure,Pune,2021-09-22,18031027,2022-12-11
C2842,Anantara Exports India Pvt Ltd,Corporate,INTCA4223T,IN,Import/Export,Mumbai,2025-05-05,4865862,2028-03-21
C1422,Pooja Vaidya,Individual,SSEPV5897B,IN,IT Services,Kolkata,2019-11-29,1859297,2021-08-04
C1444,Sundara Capital Ltd,Corporate,MUZCS0899M,IN,Gems & Jewellery,Kolkata,2019-08-01,805284,2020-09-09
C1188,Shrimati V.Vanithamani,Individual,IODPV1724B,IN,IT Services,Kolkata,2022-10-04,1279877,2024-07-17
C2801,Aravali Industries LLP,Corporate,,IN,Gems & Jewellery,Ahmedabad,2025-03-26,832135,2026-04-27
C2070,Nisha Bhatt,Individual,SXDPB2564Y,IN,Commodities,Hyderabad,2019-08-13,11425383,2022-05-14
C1260,Varun Bhattacharya,Individual,JJSPB2225F,IN,Commodities,Delhi,2019-06-06,2155820,2020-10-12
C2154,Siddharth Nair,Individual,GYNPN1518Q,IN,Commodities,Chennai,2019-01-07,477843,2020-12-04
C2610,Vindhya Ventures Ltd,Corporate,OYLCV1665S,IN,Real Estate,Kolkata,2020-08-10,3376703,2021-02-27
C2897,Vindhya Infra India Pvt Ltd,Corporate,ETYCV2643O,IN,IT Services,Delhi,2023-12-14,1070766,2026-02-27
C1013,SHRI AMIT KUMAR ROY,Individual,AYNPR1829B,IN,Import/Export,Bengaluru,2021-04-15,636302,2022-04-27
C2921,Zenith Chemicals LLP,Corporate,LEACZ8665I,IN,Pharma,Pune,2019-06-11,2082625,2020-05-06
C1204,Shri Mahattam Rai,Individual,,IN,Pharma,Mumbai,2022-10-08,550407,2024-04-07
C1015,Shri Satish Kumar Singh,Individual,AWQPS0249B,IN,Import/Export,Mumbai,2021-01-08,751642,2024-01-12
C1105,KAVIT BHARATKUMAR SANGHIJI,Individual,ZNIPS3174I,IN,Agri,Kolkata,2023-09-29,2205121,2024-11-18
C2646,Rohan Mehta,Individual,DPZPM5788H,IN,Infrastructure,Ahmedabad,2023-03-25,657093,2024-05-24
C1465,Ritu Rao,Individual,PUIPR7830T,IN,Agri,Delhi,2021-06-07,9250693,2022-11-09
C2184,Arjun Bhattacharya,Individual,,IN,Commodities,Delhi,2022-05-26,1211792,2024-11-02
C2503,Nisha Reddy,Individual,WQWPR6998Z,IN,Infrastructure,Mumbai,2023-10-16,10268826,2024-05-26
C2461,Harsh Rao,Individual,PVCPR8231H,IN,Infrastructure,Delhi,2022-03-13,1016678,2023-12-12
C1440,Chandra Chemicals Pvt Ltd,Corporate,,IN,Agri,Mumbai,2022-03-30,4032710,2023-12-18
C1780,Aman Mehta,Individual,FJNPM6698L,IN,Infrastructure,Mumbai,2021-10-08,82246,2023-03-26
C1588,Ananya Menon,Individual,ECHPM8739O,IN,Commodities,Ahmedabad,2024-08-14,636407,2026-10-13
C1958,Karan Bhardwaj,Individual,DRXPB9072Q,IN,Pharma,Ahmedabad,2021-03-14,604125,2024-02-02
C2108,Divya Vaidya,Individual,ZGOPV8133F,IN,Real Estate,Pune,2023-12-24,614687,2025-08-23
C2211,Kavya Bhattacharya,Individual,,IN,NBFC,Hyderabad,2023-07-26,8294852,2026-03-19
C1238,Mufti Asghar,Individual,,IN,Agri,Kolkata,2020-09-09,5491341,2021-11-09
C2617,Kunal Deshmukh,Individual,GCKPD1897G,IN,Financial Services,Kolkata,2024-01-24,3871626,2025-02-09
C2964,Sundara Ventures Ltd,Corporate,DVZCS5397D,IN,NBFC,Pune,2021-08-17,664180,2023-06-15
C2011,Anantara Exports Pvt Ltd,Corporate,,IN,NBFC,Ahmedabad,2020-10-16,7013495,2023-03-20
C2993,Sneha Chauhan,Individual,JAQPC6219J,IN,Import/Export,Pune,2023-09-04,5048859,2025-10-05
C2469,Siddharth Dutta,Individual,,IN,Pharma,Mumbai,2024-11-04,1193137,2026-05-19
C2625,Satpura Logistics LLP,Corporate,XPCCS4060E,IN,Gems & Jewellery,Bengaluru,2022-06-25,1468724,2025-01-14
C1337,Swati Kulkarni,Individual,,IN,Commodities,Mumbai,2022-04-23,45568280,2024-10-07
C2592,Vindhya Industries Ltd,Corporate,FWMCV8683K,IN,Real Estate,Delhi,2020-10-19,4050243,2021-05-12
C2163,Varun Bhattacharya,Individual,XWTPB0879M,IN,Financial Services,Bengaluru,2022-10-02,1218669,2025-05-20
C1792,Farah Dutta,Individual,DFLPD1968Q,IN,Commodities,Hyderabad,2025-01-13,557522,2026-05-16
C1180,R. Dutta,Individual,VAGPD5970Z,IN,Infrastructure,Ahmedabad,2023-09-25,4361502,2026-01-16
C1894,Nilgiri Capital Pvt Ltd,Corporate,YVACN8634X,IN,NBFC,Pune,2021-06-27,1272447,2023-12-28
C1191,"Tarai, Saraswati",Individual,PQQPT8701D,IN,Financial Services,Pune,2020-05-01,10132055,2022-09-01
C2327,Imran Pillai,Individual,BMKPP7853L,IN,Gems & Jewellery,Pune,2024-07-17,725191,2026-03-17
C1744,Isha Deshmukh,Individual,VHPPD7250R,IN,Import/Export,Chennai,2020-01-08,14324397,2021-08-07
C2978,Chandra Holdings India Pvt Ltd,Corporate,HOZCC8244P,IN,Financial Services,Hyderabad,2019-01-06,3871005,2021-08-29
C1992,Imran Ghosh,Individual,BKHPG6498F,IN,Agri,Hyderabad,2020-10-31,2946223,2022-11-07
C1199,Mr. Shri Shrimati Dharmapuri Vijayalaxmi,Individual,KFIPV2097B,IN,Infrastructure,Kolkata,2024-08-20,2186725,2027-05-20
C2231,Meridian Industries Pvt Ltd,Corporate,MIZCM7972Z,IN,IT Services,Chennai,2021-10-20,725027,2024-05-15
C1900,Sundara Enterprises Pvt Ltd,Corporate,QCDCS2595D,IN,Real Estate,Kolkata,2025-02-27,2363749,2026-04-28
C2197,Vindhya Holdings Pvt Ltd,Corporate,BMGCV2672G,IN,Agri,Delhi,2025-06-13,499583,2026-11-06
C1052,Shri Sanjib Podder,Individual,TQGPP3773A,IN,Real Estate,Chennai,2022-01-04,828802,2023-04-05
C1243,Smt. Shaikh Shakeel,Individual,NDWPS4510G,IN,Financial Services,Chennai,2020-10-21,2753812,2022-10-13
C2334,Anantara Textiles Pvt Ltd,Corporate,RFPCA4865R,IN,Real Estate,Bengaluru,2021-08-23,204321,2022-04-08
C2597,Aravali Enterprises Pvt Ltd,Corporate,BEICA6086E,IN,NBFC,Delhi,2023-12-09,23689763,2026-07-22
C1152,Kartick Chandra Paul,Individual,WFHPP4074H,IN,Commodities,Ahmedabad,2023-12-03,2329375,2026-02-13
C2854,Rohan Bhatt,Individual,BOTPB7262N,IN,Real Estate,Pune,2020-04-04,1221404,2020-11-28
C2519,Tanvi Dutta,Individual,RDFPD3867M,IN,Pharma,Ahmedabad,2022-02-01,672987,2024-04-04
C1308,Kavya Chatterjee,Individual,YZFPC1107Y,IN,Financial Services,Hyderabad,2019-07-17,1532287,2022-06-01
C1146,Manish Tewari,Individual,WJWPT2069X,IN,Pharma,Chennai,2022-03-31,1179582,2024-10-23
C2395,Nisha Dutta,Individual,TYTPD0986L,IN,IT Services,Mumbai,2023-07-15,23354095,2025-06-05
C1786,Manav Pillai,Individual,,IN,IT Services,Hyderabad,2019-07-14,2958931,2020-02-14
C1552,Imran Kulkarni,Individual,,IN,Gems & Jewellery,Pune,2024-10-05,1173525,2027-05-29
C1114,"GUPTA, Dr. MADHU",Individual,JBMPG0789N,IN,Import/Export,Delhi,2022-10-09,3057095,2024-09-05
C1783,Sundara Industries LLP,Corporate,UCQCS3177G,IN,Import/Export,Mumbai,2019-07-10,985669,2021-10-02
C1952,Ananya Deshmukh,Individual,ZEBPD3639J,IN,Real Estate,Kolkata,2022-04-14,2039882,2024-03-13
C2670,Anjali Reddy,Individual,CLZPR2363D,IN,Infrastructure,Kolkata,2021-07-16,31349624,2024-06-16
C1071,Viresh Joshi,Individual,,IN,NBFC,Delhi,2021-07-15,45100442,2022-09-13
C2476,Satpura Chemicals India Pvt Ltd,Corporate,FHHCS1858A,IN,Agri,Mumbai,2025-01-04,658391,2027-02-28
C1719,Aravali Textiles India Pvt Ltd,Corporate,TFXCA0178B,IN,Import/Export,Pune,2022-04-19,8059161,2022-11-29
C2147,Aman Saxena,Individual,,IN,Agri,Chennai,2022-11-11,110049,2024-12-05
C2175,Swati Sengupta,Individual,,IN,NBFC,Delhi,2019-10-04,76941,2021-01-03
C2003,Ananya Joshi,Individual,UJJPJ5843C,IN,Pharma,Kolkata,2019-08-14,1990733,2021-07-17
C1385,Nilgiri Capital Pvt Ltd,Corporate,PVJCN7982N,IN,Real Estate,Bengaluru,2020-04-22,1313165,2021-04-11
C2689,Anjali Menon,Individual,KKOPM2425W,IN,Import/Export,Kolkata,2025-02-13,1432882,2027-01-10
C2817,Neha Deshmukh,Individual,OADPD1785G,IN,Infrastructure,Delhi,2024-01-01,1505878,2026-08-09
C1338,Meridian Textiles Pvt Ltd,Corporate,GDFCM2068F,IN,Import/Export,Pune,2025-07-26,2860349,2026-08-15
C1128,ASHOK KUMAR YADAV,Individual,,IN,Infrastructure,Pune,2022-01-24,2722939,2024-11-02
C1976,Ritu Bhattacharya,Individual,,IN,Pharma,Mumbai,2022-06-28,41329393,2025-06-08
C2839,Satpura Textiles Pvt Ltd,Corporate,SSTCS9388T,IN,Commodities,Bengaluru,2019-06-26,741091,2020-07-13
C1562,Karan Kulkarni,Individual,GPUPK2770M,IN,NBFC,Pune,2025-01-13,9782871,2026-12-22
C2760,Vindhya Capital LLP,Corporate,EPTCV4248V,IN,Commodities,Chennai,2022-12-23,601002,2024-05-28
C2631,Chandra Infra Ltd,Corporate,,IN,Import/Export,Chennai,2021-03-03,14028948,2022-08-17
C1993,Konark Chemicals Ltd,Corporate,MQICK0819O,IN,IT Services,Mumbai,2019-12-22,290261,2021-12-06
C1004,"Paul, Subir Kumar",Individual,,IN,NBFC,Chennai,2022-01-01,650967,2024-01-06
C2779,Meridian Chemicals Pvt Ltd,Corporate,QNNCM4243B,IN,Gems & Jewellery,Chennai,2025-04-25,3598559,2027-05-06
C1800,Nilgiri Chemicals LLP,Corporate,BBHCN5725V,IN,Gems & Jewellery,Kolkata,2022-06-01,11984791,2023-04-13
C1522,Deepak Reddy,Individual,,IN,IT Services,Bengaluru,2020-09-17,411193,2022-06-26
C2047,Tanvi Bhardwaj,Individual,LKBPB9366F,IN,Gems & Jewellery,Bengaluru,2022-03-25,2300292,2023-05-20
C2016,Meridian Capital Pvt Ltd,Corporate,UFPCM1001B,IN,IT Services,Pune,2020-01-26,4638333,2022-04-08
C1684,Harsh Trivedi,Individual,JMFPT3736M,IN,Commodities,Delhi,2023-12-12,839544,2026-11-28
C2702,Gaurav Menon,Individual,WGJPM9287S,IN,Real Estate,Ahmedabad,2024-07-08,1319935,2027-02-02
C2316,Sneha Menon,Individual,ICAPM5646F,IN,Agri,Mumbai,2021-01-24,2119960,2023-06-02
C2063,Aditya Deshmukh,Individual,,IN,Pharma,Chennai,2020-05-25,1396067,2022-05-02
C2882,Meridian Enterprises LLP,Corporate,,IN,Pharma,Mumbai,2022-12-20,3070493,2025-04-12
C2679,Chandra Textiles Pvt Ltd,Corporate,AIWCC1639G,IN,Commodities,Bengaluru,2022-08-25,134386,2023-06-19
C1959,Aravali Logistics LLP,Corporate,YIOCA4982S,IN,Commodities,Hyderabad,2025-03-23,5234508,2027-08-18
C2963,Arjun Sethi,Individual,OKFPS5924Q,IN,Gems & Jewellery,Hyderabad,2019-04-21,1045033,2020-10-17
C2237,Anjali Pillai,Individual,,IN,Financial Services,Delhi,2020-01-08,1653752,2022-04-22
C2381,Isha Saxena,Individual,HLUPS8377H,IN,Agri,Hyderabad,2021-09-11,636986,2023-01-01
C1990,Sanjay Bhattacharya,Individual,XWIPB5834B,IN,Infrastructure,Chennai,2023-06-19,9277124,2026-06-08
C2040,Konark Industries Pvt Ltd,Corporate,ZTNCK2888N,IN,Commodities,Chennai,2023-05-06,255119,2024-10-02
C1910,Bhaskar Holdings Ltd,Corporate,EEMCB3547C,IN,Financial Services,Hyderabad,2024-12-27,4151034,2027-12-13
C1011,RAXABEN MADANBHAI PATEL,Individual,ADXPP1421E,IN,Real Estate,Hyderabad,2020-04-19,708614,2021-11-10
C1891,Zenith Industries Ltd,Corporate,STNCZ7882E,IN,Gems & Jewellery,Chennai,2019-05-22,1702649,2021-03-27
C1908,Satpura Holdings India Pvt Ltd,Corporate,URGCS4555L,IN,Real Estate,Bengaluru,2021-07-14,398129,2023-07-19
C2169,Harsh Saxena,Individual,OHEPS7153Z,IN,NBFC,Mumbai,2019-11-19,13704806,2021-06-03
C2567,Swati Joshi,Individual,VIVPJ2973G,IN,Infrastructure,Delhi,2023-04-11,862231,2025-04-03
C1822,Rahul Saxena,Individual,YPGPS5605Z,IN,NBFC,Mumbai,2020-12-10,8106911,2023-02-22
C1942,Isha Mehta,Individual,AWNPM0321U,IN,Agri,Bengaluru,2019-06-22,323490,2021-08-15
C1080,Mr Manjit Singh,Individual,WHEPS0973G,IN,IT Services,Chennai,2025-02-11,6716817,2027-04-15
C1940,Tanvi Joshi,Individual,EUWPJ9329Q,IN,Pharma,Kolkata,2019-01-20,5267351,2021-06-15
C2694,Anjali Joshi,Individual,XYWPJ4874G,IN,Pharma,Hyderabad,2021-07-16,4139983,2024-01-12
C1904,Kunal Saxena,Individual,UKSPS6770U,IN,Gems & Jewellery,Delhi,2021-09-08,446712,2023-07-23
C2221,Karan Pillai,Individual,MAKPP0382C,IN,NBFC,Chennai,2020-08-13,7356380,2021-05-20
C2457,Chandra Ventures Pvt Ltd,Corporate,FDCCC9277H,IN,IT Services,Delhi,2024-07-27,13056694,2025-10-09
C1313,Tanvi Dutta,Individual,VKJPD4421A,IN,Agri,Delhi,2021-11-18,1174485,2024-02-12
C2719,Nilgiri Holdings Ltd,Corporate,BSBCN3720R,IN,Gems & Jewellery,Kolkata,2023-05-10,1011258,2025-09-08
C2434,Kaveri Industries LLP,Corporate,ZMACK8314V,IN,Agri,Chennai,2020-05-05,6209953,2022-02-26
C1055,Y. J. Prajapati,Individual,ODXPP3389N,IN,Agri,Delhi,2023-12-27,2053778,2026-03-10
C1848,Anantara Capital Ltd,Corporate,WGJCA4993X,IN,Pharma,Delhi,2025-06-23,3168989,2026-06-25
C2436,Varun Joshi,Individual,AFPPJ1446A,IN,Import/Export,Ahmedabad,2025-07-17,1582380,2028-07-07
C1327,Zenith Enterprises India Pvt Ltd,Corporate,UYUCZ5474Y,IN,Agri,Pune,2024-01-13,407793,2026-09-27
C2623,Aman Chauhan,Individual,,IN,IT Services,Ahmedabad,2025-05-04,420206,2027-02-22
C1698,Ananya Trivedi,Individual,ZKTPT2251C,IN,Agri,Delhi,2021-03-17,47397946,2022-09-07
C1256,Chandra Logistics LLP,Corporate,NTCCC6692I,IN,Import/Export,Chennai,2020-02-26,2556285,2021-09-04
C1007,Lt.Gen.(Retd.) A.S. Rao,Individual,AAWPR5550N,IN,Infrastructure,Ahmedabad,2023-05-24,4071598,2025-07-17
C2769,Vindhya Textiles India Pvt Ltd,Corporate,,IN,Import/Export,Pune,2024-08-15,2467171,2026-11-23
C1596,Kavya Chauhan,Individual,UTUPC1381B,IN,Pharma,Bengaluru,2024-07-25,422946,2027-03-20
C1773,Sanjay Bose,Individual,,IN,Real Estate,Hyderabad,2024-07-20,5496820,2027-06-17
C1085,S. CHATTERJEE,Individual,RVWPC2701A,IN,IT Services,Delhi,2021-09-22,88049,2023-07-16
C2446,Rohan Kulkarni,Individual,ESAPK1350J,IN,Agri,Mumbai,2019-11-27,1155990,2022-01-10
C1677,Bhaskar Logistics Pvt Ltd,Corporate,TYNCB4378B,IN,NBFC,Delhi,2024-01-30,8012337,2024-09-20
C2159,Ritu Rao,Individual,,IN,Gems & Jewellery,Delhi,2021-02-20,3037245,2023-01-12
C2590,Aravali Logistics LLP,Corporate,ANXCA8827U,IN,Import/Export,Pune,2022-05-16,514223,2023-08-26
C1371,Neha Chauhan,Individual,SVQPC1488F,IN,Import/Export,Chennai,2021-04-27,922799,2023-01-09
C2548,Bhaskar Industries Ltd,Corporate,,IN,Real Estate,Chennai,2024-05-01,3315570,2025-10-17
C1556,Bhaskar Capital Pvt Ltd,Corporate,EBWCB0095C,IN,Financial Services,Bengaluru,2019-02-07,301092,2020-11-06
C1025,S. Ghosh,Individual,AVAPG0570A,IN,Infrastructure,Hyderabad,2020-11-26,2435634,2022-07-28
C2251,Priya Trivedi,Individual,QFWPT8923J,IN,Gems & Jewellery,Hyderabad,2025-05-23,22323397,2027-10-08
C1806,Varun Bhatt,Individual,TNSPB9039J,IN,Import/Export,Kolkata,2024-06-30,1421985,2025-09-15
C2177,Vindhya Exports Ltd,Corporate,YQBCV6099S,IN,Pharma,Ahmedabad,2019-11-19,362462,2021-07-25
C1083,SHARDA DEVI SHARMA,Individual,DAQPS0731O,IN,Real Estate,Kolkata,2025-02-17,2696537,2027-10-30
C1475,Meridian Chemicals Ltd,Corporate,FBJCM1966D,IN,Import/Export,Bengaluru,2023-07-30,37718042,2025-09-18
C2770,Chandra Ventures Ltd,Corporate,HEICC9475J,IN,NBFC,Chennai,2019-04-02,3849122,2020-11-18
C2784,Zoya Vaidya,Individual,,IN,Pharma,Ahmedabad,2021-04-06,4202054,2021-11-03
C1339,Nilgiri Enterprises Pvt Ltd,Corporate,MXYCN8322C,IN,Pharma,Ahmedabad,2022-04-27,370579,2023-06-06
C1898,Preeti Vaidya,Individual,SWTPV8224J,IN,Commodities,Mumbai,2019-03-20,16131012,2020-10-28
C1830,Aravali Chemicals India Pvt Ltd,Corporate,,IN,NBFC,Mumbai,2022-01-07,5443361,2024-12-03
C1902,Ananya Bhatt,Individual,,IN,Real Estate,Pune,2022-06-23,24429284,2024-09-20
C1988,Pooja Sengupta,Individual,ZPQPS0788C,IN,Commodities,Delhi,2025-06-04,393547,2027-09-14
C2709,Rohan Nair,Individual,BCMPN5996B,IN,NBFC,Delhi,2021-07-24,101714,2023-08-06
C2920,Pooja Mehta,Individual,LMQPM1311L,IN,Pharma,Chennai,2022-08-02,377186,2024-12-19
C1373,Kaveri Logistics India Pvt Ltd,Corporate,XQMCK0274W,IN,Infrastructure,Hyderabad,2020-01-24,4597043,2022-04-03
C2881,Sundara Holdings India Pvt Ltd,Corporate,JFBCS6142T,IN,Agri,Mumbai,2020-11-28,2252972,2021-12-12
C2113,Meera Bhattacharya,Individual,MNYPB0464R,IN,Import/Export,Mumbai,2019-01-21,1697198,2021-03-14
C2025,Anjali Kulkarni,Individual,GXFPK1067W,IN,Import/Export,Ahmedabad,2023-07-21,3508784,2024-10-04
C2153,Arjun Malhotra,Individual,,IN,NBFC,Pune,2021-04-28,4378844,2024-02-25
C1620,Sneha Iyer,Individual,UCWPI5500F,IN,Commodities,Hyderabad,2024-08-04,2194027,2025-09-18
C1997,Sneha Deshmukh,Individual,HAVPD0994M,IN,NBFC,Bengaluru,2024-09-25,961793,2025-06-24
C1734,Deepak Chauhan,Individual,,IN,Real Estate,Bengaluru,2024-03-02,8572808,2027-01-18
C2080,Ritu Menon,Individual,KRBPM5463E,IN,Gems & Jewellery,Bengaluru,2025-06-08,10372811,2026-10-29
C2895,Preeti Nair,Individual,KTUPN7087A,IN,Agri,Kolkata,2022-09-18,2840327,2024-08-13
C1316,Aditya Reddy,Individual,GTKPR1870V,IN,Gems & Jewellery,Kolkata,2020-10-17,3795125,2022-12-11
C2836,Zoya Vaidya,Individual,SVBPV0772J,IN,NBFC,Kolkata,2021-04-14,532409,2021-11-17
C1766,Aditya Vaidya,Individual,LFJPV4065C,IN,Commodities,Mumbai,2021-01-24,1871018,2021-08-23
C2065,Anantara Ventures LLP,Corporate,RCCCA6805Q,IN,IT Services,Chennai,2020-09-03,4574923,2021-04-29
C2660,Zenith Enterprises Pvt Ltd,Corporate,MBNCZ2428E,IN,Commodities,Mumbai,2022-03-09,2132081,2025-02-08
C1304,Kavya Rao,Individual,HKUPR3451Y,IN,Agri,Pune,2021-08-30,1284666,2023-09-07
C1579,Shreya Mehta,Individual,XFXPM7511W,IN,Infrastructure,Delhi,2022-03-16,94168,2024-04-17
C2482,Kavya Sengupta,Individual,ZEUPS6130N,IN,Import/Export,Kolkata,2023-08-25,2826347,2026-07-12
C2659,Aditya Bhattacharya,Individual,MLUPB5555F,IN,Agri,Hyderabad,2023-02-18,1086939,2025-11-06
C2345,Shreya Dutta,Individual,,IN,Import/Export,Pune,2024-06-23,522211,2025-04-16
C1312,Rahul Vaidya,Individual,FJCPV5839J,IN,NBFC,Kolkata,2019-02-17,10651800,2019-10-26
C1647,Manav Deshmukh,Individual,QFTPD0654D,IN,Real Estate,Pune,2023-06-18,442821,2025-07-20
C1237,Shamsher Nai,Individual,VLBPN0980D,IN,Real Estate,Kolkata,2019-11-20,1887137,2021-09-24
C1279,Meridian Logistics Ltd,Corporate,LJZCM6998F,IN,Real Estate,Pune,2021-11-28,187988,2023-09-13
C2218,Vikram Mehta,Individual,EHVPM5899H,IN,NBFC,Delhi,2023-08-26,1066016,2026-06-27
C2478,Sundara Chemicals Ltd,Corporate,,IN,Commodities,Hyderabad,2022-10-16,6766595,2024-04-13
C2060,Bhaskar Infra India Pvt Ltd,Corporate,BASCB0589G,IN,Agri,Delhi,2022-01-14,2722952,2024-07-12
C2788,Kaveri Logistics Pvt Ltd,Corporate,NMECK4005E,IN,Pharma,Chennai,2024-10-02,4854381,2027-06-12
C2778,Ritu Menon,Individual,,IN,Gems & Jewellery,Pune,2025-07-28,4418609,2026-03-16
C2127,Kunal Bhardwaj,Individual,PQMPB4299O,IN,Commodities,Ahmedabad,2022-03-21,5219039,2024-05-29
C2871,Sundara Capital Ltd,Corporate,GQOCS5443A,IN,Agri,Mumbai,2022-01-01,221292,2023-07-11
C2119,Satpura Industries India Pvt Ltd,Corporate,XLMCS8135B,IN,Commodities,Delhi,2020-11-27,15903215,2022-04-25
C2752,Anantara Chemicals India Pvt Ltd,Corporate,BPRCA9609V,IN,Infrastructure,Chennai,2024-12-06,15974809,2026-05-20
